x_m,y_m,p_Pa,T_K,Mach,u_ms,v_ms
0.40703517587939697,0.010084033613445377,5474.900000437707,216.65000000378652,3.999999999962105,1180.2720737177308,-1.093185823719206e-08
0.4120603015075377,0.010084033613445377,5474.900001195804,216.65000001034468,3.999999999896472,1180.2720737162285,-2.986557205015869e-08
0.4170854271356784,0.010084033613445377,5474.900003266911,216.65000002826142,3.999999999717164,1180.272073712124,-8.159201323602197e-08
0.4221105527638191,0.010084033613445377,5474.900008925122,216.65000007720946,3.9999999992272985,1180.2720737009106,-2.2290738327112591e-07
0.4271356783919598,0.010084033613445377,5474.900024383219,216.65000021093434,3.9999999978889984,1180.272073670276,-6.089776037680405e-07
0.4321608040201005,0.010084033613445377,5474.9000666143675,216.65000057626747,3.999999994232794,1180.2720735865835,-1.6637121466792053e-06
0.4371859296482412,0.010084033613445377,5474.900181988846,216.65000157434878,3.999999984244133,1180.272073357937,-4.545221432625378e-06
0.44221105527638194,0.010084033613445377,5474.900497189126,216.65000430108273,3.999999956955353,1180.27207273328,-1.2417434984891024e-05
0.4472361809045226,0.010084033613445377,5474.901358308576,216.65001175045325,3.999999882403074,1180.2720710267322,-3.392412970636258e-05
0.45226130653266333,0.010084033613445377,5474.903710865259,216.65003210194604,3.9999996787281216,1180.272066364478,-9.267987845216467e-05
0.457286432160804,0.010084033613445377,5474.910137986611,216.65008770167506,3.99999912229365,1180.2720536272695,-0.00025319899562450363
0.4623115577889447,0.010084033613445377,5474.927696676285,216.65023959835383,3.9999976021324977,1180.2720188291978,-0.0006917320643793336
0.46733668341708545,0.010084033613445377,5474.975666212501,216.65065457312494,3.999993449121838,1180.271923759287,-0.0018897841938007728
0.4723618090452261,0.010084033613445377,5475.106714985952,216.65178824959852,3.9999821034430054,1180.2716640125368,-0.005162761716924715
0.47738693467336685,0.010084033613445377,5475.46471585238,216.6548852427779,3.9999511091596163,1180.270954256024,-0.014103919837073703
0.4824120603015075,0.010084033613445377,5476.442607198681,216.663344783153,3.9998664472391057,1180.269014213789,-0.03852693636501208
0.48743718592964824,0.010084033613445377,5479.1130011428495,216.68644582044178,3.9996352552276724,1180.263706576401,-0.10522009822309102
0.49246231155778897,0.010084033613445377,5486.39964522126,216.74948109579273,3.9990044068654518,1180.2491505247813,-0.28720110016727274
0.49748743718592964,0.010084033613445377,5506.24107975993,216.92112525599111,3.9972866159086244,1180.208971546435,-0.7827094082989989
0.5025125628140703,0.010084033613445377,5559.963312552335,217.38586482510308,3.992635568076466,1180.096199980493,-2.1241584045521034
0.507537688442211,0.010084033613445377,5703.213189600036,218.62508605516746,3.9802336272171006,1179.7671148320132,-5.699738710186058
0.5125628140703518,0.010084033613445377,6070.113425606419,221.7990337934108,3.948469302574807,1178.7370588744734,-14.846709617060334
0.5175879396984925,0.010084033613445377,6920.372334191515,229.15424140638365,3.8748601102500837,1175.3294295253397,-35.958715423697306
0.5226130653266332,0.010084033613445377,8504.548146707479,242.85745512971167,3.7377242188604987,1165.2872833125548,-74.79455081504904
0.5276381909547738,0.010084033613445377,10534.645369649568,260.4143621562045,3.562034333246627,1145.728765557085,-123.07954700800055
0.5326633165829145,0.010084033613445377,12181.636333591225,274.6452001760677,3.419671850071364,1124.700334146482,-160.4761576867109
0.5376884422110553,0.010084033613445377,13098.20970172865,282.52515069323783,3.340977956391666,1111.2494215186096,-180.15362102614355
0.542713567839196,0.010084033613445377,13527.937796931978,286.1071182062572,3.3055922571129104,1104.9602761516628,-188.19954364577325
0.5477386934673367,0.010084033613445377,13777.183897604573,287.8952770543889,3.2889515685252215,1102.4004940714324,-190.3295561093941
0.5527638190954774,0.010084033613445377,14087.298211271858,289.59397122740614,3.275306896300705,1101.3439161813574,-188.45272347472624
0.5577889447236181,0.010084033613445377,14758.063940215916,292.8598643904488,3.2512727660162692,1100.622789365233,-180.8888740681872
0.5628140703517588,0.010084033613445377,16293.93189157364,300.1760754580161,3.1984120158675213,1098.9730244938999,-162.17835827772845
0.5678391959798995,0.010084033613445377,19234.00620418513,314.13347003054525,3.0978640084116082,1093.4420381532166,-126.04569212541212
0.5728643216080402,0.010084033613445377,23180.088469922615,332.85562087407607,2.9630597761920265,1080.8922490980517,-78.03133068427357
0.577889447236181,0.010084033613445377,26535.876572400084,348.7751168913634,2.8484478643487177,1065.7281441885173,-38.10179500876887
0.5829145728643216,0.010084033613445377,28448.061284693555,357.84600493899654,2.7831442153995534,1055.30383744091,-15.865307234263614
0.5879396984924623,0.010084033613445377,29298.866271733597,361.88195023574616,2.7540886831648574,1050.259984182947,-6.113009574609855
0.592964824120603,0.010084033613445377,29635.39459474942,363.47832638993043,2.7425961071577265,1048.1969215035253,-2.2814044147248174
0.5979899497487438,0.010084033613445377,29762.239412699317,364.0800343469606,2.73826431708385,1047.409363934834,-0.8410972687007057
0.6030150753768845,0.010084033613445377,29809.17603532701,364.3026853463785,2.7366614182520235,1047.116565747073,-0.3086858737924002
0.6080402010050251,0.010084033613445377,29826.425236414812,364.3845095373891,2.7360723533913682,1047.008775745999,-0.1130994677751262
0.6130653266331658,0.010084033613445377,29832.748304859462,364.41450396575476,2.7358564189280936,1046.9692378572788,-0.041413102521503944
0.6180904522613065,0.010084033613445377,29835.0640132556,364.42548887736086,2.7357773368761245,1046.9547544550633,-0.015160632122329203
0.6231155778894473,0.010084033613445377,29835.91181099791,364.42951053362515,2.735748384360283,1046.9494515237384,-0.005549592472632575
0.628140703517588,0.010084033613445377,29836.222157315857,364.43098270811606,2.7357377859519776,1046.9475102628783,-0.002031382864607008
0.6331658291457286,0.010084033613445377,29836.335758054276,364.43152159032405,2.7357339064569186,1046.9467996658009,-0.0007435628531440753
0.6381909547738693,0.010084033613445377,29836.377340350657,364.43171884220806,2.7357324864105754,1046.9465395584966,-0.00027217098914906107
0.6432160804020101,0.010084033613445377,29836.39256099836,364.43179104364225,2.735731966621459,1046.9464443495242,-9.962431220601765e-05
0.6482412060301508,0.010084033613445377,29836.398132301994,364.4318174719599,2.735731776359976,1046.946409499602,-3.646604013029205e-05
0.6532663316582915,0.010084033613445377,29836.400171597517,364.43182714566524,2.7357317067174987,1046.9463967432864,-1.3347864480896086e-05
0.6582914572864321,0.010084033613445377,29836.40091805208,364.43183068658493,2.735731681225879,1046.9463920740222,-4.885791643725349e-06
0.6633165829145728,0.010084033613445377,29836.401191280922,364.4318319826871,2.7357316718950426,1046.9463903649057,-1.7883728978097285e-06
0.6683417085427136,0.010084033613445377,29836.401291292357,364.4318324571063,2.735731668479626,1046.9463897393084,-6.546078500674272e-07
0.6733668341708543,0.010084033613445377,29836.401327900094,364.4318326307606,2.7357316672294623,1046.9463895103179,-2.3960968766385777e-07
0.678391959798995,0.010084033613445377,29836.401341299817,364.4318326943242,2.7357316667718576,1046.9463894264989,-8.770563843329016e-08
0.6834170854271356,0.010084033613445377,29836.40134620459,364.43183271759074,2.7357316666043587,1046.9463893958182,-3.210334388094785e-08
0.6884422110552764,0.010084033613445377,29836.401347999912,364.4318327261072,2.735731666543048,1046.9463893845882,-1.1750986695642392e-08
0.6934673366834171,0.010084033613445377,29836.40134865707,364.4318327292245,2.735731666520606,1046.9463893804777,-4.301273559801294e-09
0.6984924623115578,0.010084033613445377,29836.401348897605,364.4318327303655,2.7357316665123914,1046.9463893789728,-1.574412511925909e-09
0.7035175879396985,0.010084033613445377,29836.40134898565,364.4318327307832,2.735731666509385,1046.9463893784223,-5.76285128160187e-10
0.7085427135678392,0.010084033613445377,29836.401349017877,364.43183273093604,2.735731666508284,1046.9463893782206,-2.109617012615422e-10
0.7135678391959799,0.010084033613445377,29836.40134902968,364.431832730992,2.7357316665078812,1046.9463893781467,-7.72112929129121e-11
0.7185929648241206,0.010084033613445377,29836.401349033993,364.4318327310125,2.735731666507734,1046.9463893781196,-2.827970108265809e-11
0.7236180904522613,0.010084033613445377,29836.401349035576,364.43183273102,2.7357316665076796,1046.9463893781096,-1.0346232103411397e-11
0.7286432160804021,0.010084033613445377,29836.401349036154,364.4318327310227,2.73573166650766,1046.9463893781062,-3.773331708302968e-12
0.7336683417085427,0.010084033613445377,29836.401349036365,364.43183273102375,2.7357316665076525,1046.9463893781049,-1.3794976137881799e-12
0.7386934673366834,0.010084033613445377,29836.401349036445,364.4318327310241,2.7357316665076503,1046.9463893781046,-5.071682403633013e-13
0.7437185929648241,0.010084033613445377,29836.401349036474,364.43183273102426,2.735731666507649,1046.9463893781042,-1.8258056653078843e-13
0.7487437185929648,0.010084033613445377,29836.40134903648,364.4318327310243,2.7357316665076485,1046.9463893781042,-8.114691845812818e-14
0.7537688442211056,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,-2.0286729614532045e-14
0.7587939698492463,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7638190954773869,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7688442211055276,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7738693467336684,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7788944723618091,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7839195979899498,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7889447236180904,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7939698492462312,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.7989949748743719,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8040201005025126,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8090452261306533,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8140703517587939,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8190954773869347,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8241206030150754,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8291457286432161,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8341708542713568,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8391959798994975,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8442211055276382,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8492462311557789,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8542713567839196,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8592964824120604,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.864321608040201,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8693467336683417,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8743718592964824,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8793969849246231,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8844221105527639,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8894472361809045,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8944723618090452,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.8994974874371859,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9045226130653267,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9095477386934674,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.914572864321608,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9195979899497487,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9246231155778895,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9296482412060302,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9346733668341709,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9396984924623115,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9447236180904522,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.949748743718593,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9547738693467337,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9597989949748744,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.964824120603015,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9698492462311558,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9748743718592965,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9798994974874372,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9849246231155779,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9899497487437187,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.9949748743718593,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
1.0,0.010084033613445377,29836.40134903649,364.4318327310243,2.7357316665076485,1046.9463893781042,0.0
0.0,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.005025125628140704,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.010050251256281407,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.01507537688442211,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.020100502512562814,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.02512562814070352,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.03015075376884422,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.035175879396984924,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.04020100502512563,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.04522613065326633,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.05025125628140704,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.05527638190954774,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.06030150753768844,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.06532663316582915,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.07035175879396985,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.07537688442211056,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.08040201005025126,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.08542713567839195,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.09045226130653267,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.09547738693467336,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.10050251256281408,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.10552763819095477,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.11055276381909548,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.11557788944723618,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.12060301507537688,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.12562814070351758,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.1306532663316583,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.135678391959799,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.1407035175879397,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.1457286432160804,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.15075376884422112,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.15577889447236182,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.16080402010050251,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.1658291457286432,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.1708542713567839,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.17587939698492464,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.18090452261306533,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.18592964824120603,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.19095477386934673,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.19597989949748745,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.20100502512562815,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.20603015075376885,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.21105527638190955,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.21608040201005024,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.22110552763819097,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.22613065326633167,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.23115577889447236,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.23618090452261306,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.24120603015075376,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.24623115577889448,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.25125628140703515,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2562814070351759,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2613065326633166,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2663316582914573,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.271356783919598,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2763819095477387,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2814070351758794,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2864321608040201,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2914572864321608,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.2964824120603015,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.30150753768844224,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.3065326633165829,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.31155778894472363,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.3165829145728643,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.32160804020100503,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.32663316582914576,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.3316582914572864,0.011344537815126048,5474.9,216.65,4.0,1180.2720737185982,0.0
0.33668341708542715,0.011344537815126048,5474.900000000001,216.65,4.0,1180.2720737185982,-1.1435093847228946e-14
0.3417085427135678,0.011344537815126048,5474.9000000000015,216.65000000000003,4.0,1180.2720737185982,-4.574037538891578e-14
0.34673366834170855,0.011344537815126048,5474.900000000004,216.65000000000003,3.9999999999999996,1180.272073718598,-1.1435093847228944e-13
0.35175879396984927,0.011344537815126048,5474.900000000012,216.65000000000012,3.999999999999999,1180.2720737185982,-3.2018262772241044e-13
0.35678391959798994,0.011344537815126048,5474.900000000034,216.65000000000032,3.999999999999997,1180.2720737185982,-8.690671323893998e-13
0.36180904522613067,0.011344537815126048,5474.900000000095,216.65000000000083,3.9999999999999916,1180.272073718598,-2.389934614070849e-12
0.36683417085427134,0.011344537815126048,5474.900000000261,216.65000000000228,3.9999999999999774,1180.2720737185978,-6.5294385867677255e-12
0.37185929648241206,0.011344537815126048,5474.900000000714,216.65000000000617,3.9999999999999383,1180.2720737185969,-1.7838746401677135e-11
0.3768844221105528,0.011344537815126048,5474.90000000195,216.6500000000169,3.9999999999998312,1180.2720737185944,-4.872493488304238e-11
0.38190954773869346,0.011344537815126048,5474.9000000053275,216.6500000000461,3.9999999999995386,1180.2720737185875,-1.3310449238174372e-10
0.3869346733668342,0.011344537815126048,5474.900000014556,216.65000000012594,3.9999999999987397,1180.2720737185693,-3.636245492480243e-10
0.3919597989949749,0.011344537815126048,5474.900000039766,216.65000000034402,3.999999999996557,1180.2720737185193,-9.934009077902538e-10
0.3969849246231156,0.011344537815126048,5474.900000108642,216.6500000009399,3.9999999999905933,1180.272073718383,-2.7139594333254337e-09
0.4020100502512563,0.011344537815126048,5474.900000296809,216.6500000025678,3.999999999974301,1180.2720737180098,-7.414457675070315e-09
0.40703517587939697,0.011344537815126048,5474.900000810874,216.65000000701517,3.9999999999297917,1180.2720737169907,-2.025611380585992e-08
0.4120603015075377,0.011344537815126048,5474.900002215288,216.65000001916522,3.999999999808193,1180.2720737142065,-5.533921043085694e-08
0.4170854271356784,0.011344537815126048,5474.900006052114,216.65000005235893,3.999999999475987,1180.2720737066002,-1.5118537689410027e-07
0.4221105527638191,0.011344537815126048,5474.900016534228,216.65000014304337,3.9999999985684105,1180.2720736858198,-4.1303478929386945e-07
0.4271356783919598,0.011344537815126048,5474.900045171114,216.65000039079104,3.999999996088932,1180.2720736290485,-1.1284010985093506e-06
0.4321608040201005,0.011344537815126048,5474.900123406392,216.65000106763168,3.9999999893150573,1180.2720734739503,-3.0827645940269814e-06
0.4371859296482412,0.011344537815126048,5474.900337143279,216.65000291674394,3.999999970808994,1180.2720730502265,-8.422038403213147e-06
0.44221105527638194,0.011344537815126048,5474.900921067251,216.65000796847357,3.9999999202508802,1180.2720718926219,-2.3008804415362026e-05
0.4472361809045226,0.011344537815126048,5474.902516333061,216.65002176967366,3.999999782127367,1180.2720687300716,-6.285948714688924e-05
0.45226130653266333,0.011344537815126048,5474.906874557681,216.65005947419263,3.99999940477753,1180.2720600900407,-0.00017173051288821658
0.457286432160804,0.011344537815126048,5474.9187810988915,216.6501624818272,3.999998373868895,1180.2720364855347,-0.0004691629381669522
0.4623115577889447,0.011344537815126048,5474.951309307432,216.65044389468753,3.9999955574665127,1180.2719719974818,-0.0012817367207354677
0.46733668341708545,0.011344537815126048,5475.0401742815475,216.65121269652627,3.9999878632363064,1180.271795809376,-0.0035016355889426498
0.4723618090452261,0.011344537815126048,5475.282941487189,216.6533129601646,3.999966843630074,1180.2713144057834,-0.009566098533884302
0.47738693467336685,0.011344537815126048,5475.946102784463,216.65905019947093,3.999909424880951,1180.2699987606686,-0.026132219709761713
0.4824120603015075,0.011344537815126048,5477.757299840291,216.67471949574937,3.9997526053130046,1180.2664010037188,-0.07137669371871082
0.48743718592964824,0.011344537815126048,5482.701392693467,216.7174925632115,3.9993245290430663,1180.2565463531694,-0.1948808209849644
0.49246231155778897,0.011344537815126048,5496.178352622674,216.83408642480376,3.998157648405406,1180.2294332659478,-0.5315265232490324
0.49748743718592964,0.011344537815126048,5532.773311940734,217.15068207145237,3.994989134196817,1180.1539626775266,-1.4455645783257836
0.5025125628140703,0.011344537815126048,5631.109791715584,218.00142453446685,3.9864748379616564,1179.9377961578903,-3.9011144786931067
0.507537688442211,0.011344537815126048,5888.105034365712,220.22477505181556,3.9642233848631347,1179.281244950244,-10.31364954735601
0.5125628140703518,0.011344537815126048,6513.62340902074,225.63631947455517,3.910064328162585,1177.1349131735594,-25.88275436486584
0.5175879396984925,0.011344537815126048,7804.470917593511,236.8036935207549,3.798301029509854,1170.3030671248328,-57.74707051346198
0.5226130653266332,0.011344537815126048,9748.497900194956,253.6212021286025,3.629993285283285,1154.1513790885404,-104.66872955160558
0.5276381909547738,0.011344537815126048,11628.491102647968,269.8822122424031,3.467263615065569,1132.2049696219203,-148.25567189675917
0.5326633165829145,0.011344537815126048,12811.418965774055,280.10565081897124,3.364982368164287,1115.4190392990315,-174.46435270804054
0.5376884422110553,0.011344537815126048,13372.689476171223,284.932092242778,3.3167788826462123,1106.7784709901903,-186.3349614208396
0.542713567839196,0.011344537815126048,13617.431362610649,286.96918729728947,3.29666511884493,1103.1401507587555,-190.8572345315172
0.5477386934673367,0.011344537815126048,13758.591048037608,287.97206742910515,3.2873727209050174,1101.7215939612572,-191.97379056862425
0.5527638190954774,0.011344537815126048,13940.952349721549,288.9608452088054,3.2794849780639352,1101.1473745597957,-190.78279573341143
0.5577889447236181,0.011344537815126048,14350.21522785951,290.94769806536874,3.264898662256647,1100.7767166178837,-186.11918498473472
0.5628140703517588,0.011344537815126048,15345.72982901115,295.68656232317176,3.230680304451832,1099.9886218452966,-173.96362960232227
0.5678391959798995,0.011344537815126048,17504.532466491873,305.9328290071883,3.156880664308593,1097.0618375863044,-147.35875443897953
0.5728643216080402,0.011344537815126048,21070.69196863634,322.8509296908654,3.035075439969601,1088.3132381869684,-103.61387474270529
0.577889447236181,0.011344537815126048,24939.339527219654,341.2024441883224,2.902960078917949,1073.4429756738762,-56.978174385841484
0.5829145728643216,0.011344537815126048,27616.234152771398,353.9004312815538,2.8115469885091366,1059.9933824268112,-25.489729840460132
0.5879396984924623,0.011344537815126048,28945.978802979153,360.2081040710106,2.7661381563206415,1052.3815128806946,-10.147937010791658
0.592964824120603,0.011344537815126048,29498.644997599033,362.8296827881657,2.7472654883276055,1049.0396986324322,-3.8370119183231868
0.5979899497487438,0.011344537815126048,29711.105879265324,363.8374927867707,2.740010298422164,1047.7274296276707,-1.4216085033919081
0.6030150753768845,0.011344537815126048,29790.31160758676,364.21320573291,2.7373055543198372,1047.2343097641053,-0.522690182836488
0.6080402010050251,0.011344537815126048,29819.500228796405,364.3516621557224,2.736308811552132,1047.0520530545734,-0.1916372730290838
0.6130653266331658,0.011344537815126048,29830.210824482558,364.4024679372608,2.735943062584087,1046.9851029381823,-0.0701882123721334
0.6180904522613065,0.011344537815126048,29834.13484575277,364.42108155789174,2.7358090638096306,1046.9605648640452,-0.02569702871157219
0.6231155778894473,0.011344537815126048,29835.571654543026,364.4278970697794,2.7357599991889083,1046.9515787719376,-0.009406781128685038
0.628140703517588,0.011344537815126048,29836.09764153724,364.4303920925201,2.73574203761151,1046.9482889690764,-0.0034433168143194514
0.6331658291457286,0.011344537815126048,29836.290180000935,364.43130539997895,2.7357354627445423,1046.9470847076327,-0.0012603895861237036
0.6381909547738693,0.011344537815126048,29836.360657051944,364.4316397083302,2.7357330560709583,1046.9466438949491,-0.00046134907726778094
0.6432160804020101,0.011344537815126048,29836.38645430427,364.43176207776486,2.7357321751378767,1046.9464825405028,-0.0001688703557889077
0.6482412060301508,0.011344537815126048,29836.395897033464,364.4318068694124,2.735731852684446,1046.9464234788722,-6.18125673646304e-05
